date,Hole Depth (MD) m,Bit Depth (MD) m,Block Position m,Mud Flow In L/min,Average Standpipe Pressure kPa,Average Hookload kkgf,Average Surface Torque kN.m,Average Rotary Speed rpm,Weight on Bit kkgf,Rate of Penetration m/h
2007-10-23 16:33:40,1564.829956,1564.829956,21.85000039,3515.379881,17819.99969,127.8928054,10.52000026,130,4.140047784,49.95672
2007-10-23 16:33:44,1564.869995,1564.632237,21.79833283,3515.203368,17821.8338,127.8775144,10.2599998,129.1666667,4.163841199,49.95672
2007-10-23 16:33:48,1564.949951,1564.949951,21.7399999,3515.520021,17883.00018,127.8418244,10.92000045,129,4.201230591,49.965864
2007-10-23 16:33:52,1564.974976,1564.804252,21.70250036,3515.745056,17921.24977,127.6047365,10.6874997,129,4.430666797,49.965864
2007-10-23 16:33:56,1565.039978,1564.864042,21.62250042,3515.595033,17844.74945,127.5104141,11.00000015,129,4.522441347,49.965864
2007-10-23 16:34:00,1565.094971,1564.921729,21.58500012,3515.190063,17806.74935,127.5282587,10.88249988,129,4.512244137,49.990248
2007-10-23 16:34:04,1565.109985,1564.773096,21.54500014,3515.300049,17822.99958,127.8520198,10.99999981,129,4.191033608,49.990248
2007-10-23 16:34:08,1565.180054,1565.019247,21.48500019,3515.632509,17830.99976,128.2165685,11.12499978,129,3.826485162,49.990248
2007-10-23 16:34:12,1565.280029,1565.089047,21.39500006,3515.96997,17785.24971,128.326184,10.79499946,129,3.714316305,49.990248
2007-10-23 16:34:16,1565.329956,1565.329956,21.35000038,3515.96997,17747.00012,128.2191143,10.47999956,129,3.813738422,49.990248
2007-10-23 16:34:20,1565.369995,1565.133168,21.29666607,3515.871622,17821.66646,128.3703736,10.6316661,129.6666667,3.670978389,49.99482
2007-10-23 16:34:24,1565.459961,1565.459961,21.2299994,3515.379881,17835.00061,128.2293138,10.98999997,129,3.813738422,49.999392
2007-10-23 16:34:28,1565.489991,1565.314198,21.17749981,3515.267455,17829.75007,128.1757788,11.24499984,129,3.867273776,49.999392
2007-10-23 16:34:32,1565.549988,1565.363978,21.1225004,3515.229979,17767.25006,128.0279214,11.30749966,129.75,4.015132641,49.99482
2007-10-23 16:34:36,1565.604981,1565.431675,21.07249964,3515.342405,17855.00031,128.038119,11.41249928,129.25,4.004935545,49.990248
2007-10-23 16:34:40,1565.630005,1565.276016,21.01999936,3515.449951,17840.00016,128.1120487,11.42499924,129,3.931006112,49.990248
2007-10-23 16:34:44,1565.709961,1565.534137,20.96999967,3515.447511,17768.50014,128.140091,11.29749949,129,3.902963898,49.996344
2007-10-23 16:34:48,1565.75,1565.575492,20.93000031,3515.377502,17720.2507,127.9998792,10.9224999,129.25,4.040625553,49.996344
2007-10-23 16:34:52,1565.790039,1565.790039,20.89999975,3515.820068,17760.00061,127.8316249,10.71999967,130,4.201230591,49.996344
2007-10-23 16:34:56,1565.850016,1565.629746,20.80666603,3515.746704,17802.66647,127.9726874,10.78166724,130,4.068667541,50.014632
2007-10-23 16:35:00,1565.949951,1565.949951,20.73999987,3515.379881,17796.00067,127.9030049,10.89000026,130,4.140047784,50.014632
2007-10-23 16:35:04,1565.969971,1565.799119,20.71000047,3515.267455,17787.75063,128.0483162,10.56749999,130,3.987090314,50.014632
2007-10-23 16:35:08,1566.01001,1565.840475,20.67000012,3515.559937,17791.75034,128.1502883,10.57249956,130,3.890217385,50.014632
2007-10-23 16:35:12,1566.080017,1565.931611,20.58499948,3515.669923,17754.25033,128.053414,11.06000018,130,3.989639616,50.016918
2007-10-23 16:35:16,1566.130005,1565.775888,20.52999969,3515.669923,17744.00024,127.9590895,11.22000026,130,4.078864977,50.023776
2007-10-23 16:35:20,1566.189941,1566.024063,20.48500016,3515.744935,17759.50012,127.8749626,11.28000029,130,4.160442431,50.023776
2007-10-23 16:35:24,1566.23999,1566.070423,20.43500038,3515.96997,17846.25015,127.867315,11.4050006,130,4.175737906,50.023776
2007-10-23 16:35:28,1566.270019,1566.270019,20.4200001,3515.96997,17994.00024,128.0967532,11.32999979,130,3.9463017,50.026824
2007-10-23 16:35:32,1566.329996,1566.122987,20.32666659,3515.595013,17920.66676,128.1103474,10.80499997,129.8333333,3.931005885,50.026824
2007-10-23 16:35:36,1566.430054,1566.430054,20.26000022,3515.520021,17953.99933,128.0967532,10.50000059,129,3.93610449,50.026824
2007-10-23 16:35:40,1566.430054,1566.10812,20.21999989,3515.569988,17875.6663,128.0321704,10.73000019,129.3333333,4.004085588,50.029872
2007-10-23 16:35:44,1566.490052,1566.350421,20.15999941,3515.64494,17758.16676,127.9352963,11.07499959,129.8333334,4.106057235,50.029872
2007-10-23 16:35:48,1566.570008,1566.411527,20.11000007,3515.782532,17760.25048,127.9947815,11.03999982,129.25,4.040625666,50.035968
2007-10-23 16:35:52,1566.589966,1566.27576,20.07999998,3515.670044,17826.49994,128.0151745,11.13000038,129,4.022780549,50.035968
2007-10-23 16:35:56,1566.630005,1566.494031,20.03999962,3515.520021,17853.24936,127.9590879,11.27000078,128.75,4.083963356,50.035968
2007-10-23 16:36:00,1566.709961,1566.555345,19.96499977,3515.484986,17814.24942,127.8647634,11.21500067,128.25,4.178287095,50.031396
2007-10-23 16:36:04,1566.770019,1566.770019,19.92000009,3515.379881,17928.99933,127.9947757,11.05000034,129,4.048273347,50.029872
2007-10-23 16:36:08,1566.770019,1566.50436,19.8599996,3515.674926,17934.49936,127.9896798,11.1000002,129,4.048273347,50.029872
2007-10-23 16:36:12,1566.890015,1566.890015,19.79999911,3515.96997,17939.99939,127.9845839,11.15000005,129,4.048273347,50.029872
2007-10-23 16:36:16,1566.919983,1566.778972,19.75499966,3515.857544,17837.99935,127.9616413,11.48750008,129,4.078864977,50.029872
2007-10-23 16:36:20,1566.984985,1566.835342,19.68750002,3515.377502,17822.74933,127.8010328,11.12750025,130.5,4.242019658,50.042064
2007-10-23 16:36:24,1567.035034,1566.891504,19.64749967,3515.559937,17876.2497,127.7882878,10.49000008,130.25,4.254765944,50.054256
2007-10-23 16:36:28,1567.050049,1566.775632,19.59499932,3515.524902,17822.99958,127.75005,10.60499988,129.5,4.293005255,50.054256
2007-10-23 16:36:32,1567.140015,1567.00202,19.53166599,3515.403237,17781.83289,127.7007634,10.95666651,128.8333334,4.342291543,50.09388
2007-10-23 16:36:36,1567.140015,1566.906696,19.47666666,3515.473308,17865.33356,127.7058593,11.18666679,128.3333333,4.337192938,50.133504
2007-10-23 16:36:40,1567.25,1567.25,19.44000044,3515.520021,17921.00067,127.7092565,11.34000031,128,4.333793868,50.133504
2007-10-23 16:36:44,1567.270019,1567.104292,19.39666652,3515.795044,17832.66653,127.6361793,11.73666609,129.5,4.40687342,50.346864
2007-10-23 16:36:48,1567.390015,1567.390015,19.29999909,3515.96997,17738.99994,127.5155155,12.11999966,129,4.527539952,50.346864
2007-10-23 16:36:52,1567.410035,1567.276579,19.26999992,3515.96997,17819.25049,127.5308086,11.79000002,129,4.50459623,50.39868
2007-10-23 16:36:56,1567.465027,1567.334412,19.20750037,3515.857544,17847.49985,127.6276828,11.14750026,129,4.405174112,50.554128
2007-10-23 16:37:00,1567.525025,1567.402109,19.14499938,3515.595033,17764.74953,127.71181,10.82000074,129,4.328695263,50.608992
2007-10-23 16:37:04,1567.550049,1567.299888,19.08999906,3515.670044,17765.99961,127.8265254,10.96000047,129,4.216526406,50.773584
2007-10-23 16:37:08,1567.640015,1567.512624,19.03999937,3515.745056,17818.99987,127.8979033,11.20250004,129,4.145146276,50.773584
2007-10-23 16:37:12,1567.680054,1567.555503,19,3515.595033,17896.5004,127.8086807,11.32750001,129,4.231822108,50.773584
2007-10-23 16:37:16,1567.719971,1567.719971,18.96999945,3515.820068,17913.00049,127.7704448,11.23000009,129,4.262413398,51.002184
2007-10-23 16:37:20,1567.786621,1567.631737,18.87500045,3515.821655,17765.33305,127.7806415,11.37499984,129.8333333,4.260714316,51.002184
2007-10-23 16:37:24,1567.890015,1567.890015,18.79999938,3515.229979,17863.00049,127.8316249,11.6999998,130,4.211428254,51.215544
2007-10-23 16:37:28,1567.910035,1567.788707,18.76999998,3515.447511,17807.50008,127.8163261,11.7374997,130,4.22672373,51.215544
2007-10-23 16:37:32,1567.970032,1567.850021,18.69250008,3515.857483,17760.49958,127.7194555,11.93750013,129.25,4.323596772,51.215544
2007-10-23 16:37:36,1568.039978,1567.922661,18.63250074,3515.96997,17829.74968,127.6735665,11.73000067,129.75,4.369484103,51.361848
2007-10-23 16:37:40,1568.069946,1567.818048,18.59000026,3515.96997,17907.4997,127.714356,11.34500057,129.5,4.328695263,51.361848
2007-10-23 16:37:44,1568.130005,1568.015174,18.55749952,3515.96997,17956.74973,127.7729906,11.17500032,128.75,4.270061419,51.392328
2007-10-23 16:37:48,1568.140015,1568.041516,18.52249963,3515.894959,17889.25019,127.8290733,11.60250023,128.25,4.213977217,51.422808
2007-10-23 16:37:52,1568.25,1568.25,18.44000041,3515.669923,17707.00073,127.8826141,11.76000017,129,4.160442204,51.422808
2007-10-23 16:37:56,1568.296631,1568.137747,18.3700006,3515.719931,17785.99955,127.8333249,11.30333311,129,4.209728644,51.431952
2007-10-23 16:38:00,1568.390015,1568.390015,18.29999937,3515.96997,17836.99951,127.7908356,10.73999934,129,4.252216641,51.441096
2007-10-23 16:38:04,1568.40503,1568.285162,18.2775001,3515.96997,17803.99933,127.8443703,11.03250012,129,4.198681288,51.441096
2007-10-23 16:38:08,1568.470032,1568.356486,18.19500011,3515.96997,17806.49986,127.8622152,11.09250049,129,4.180836171,51.439572
2007-10-23 16:38:12,1568.540039,1568.419178,18.13999949,3515.632509,17908.5003,127.8698648,11.10249965,129,4.173188604,51.438048
2007-10-23 16:38:16,1568.560059,1568.31792,18.08999933,3515.300049,17901.00022,127.8469203,11.2449995,129.5,4.196132213,51.438048
2007-10-23 16:38:20,1568.640015,1568.52164,18.03999956,3515.080076,17833.25005,127.8316233,11.45999969,129.75,4.211427801,51.361848
2007-10-23 16:38:24,1568.680054,1568.561471,17.98750012,3515.265074,17781.75011,127.8290752,11.4799997,129,4.213976991,51.361848
2007-10-23 16:38:28,1568.770019,1568.770019,17.92000002,3515.820068,17877.00042,127.729655,10.81999938,129,4.313399448,51.361848
2007-10-23 16:38:32,1568.790039,1568.633062,17.88166625,3515.944986,17965.83328,127.6854668,10.82333357,129.6666667,4.357587434,51.154584
2007-10-23 16:38:36,1568.880005,1568.880005,17.80999953,3515.96997,17805.99976,127.7500458,10.76000037,129,4.293005481,51.154584
2007-10-23 16:38:40,1568.914978,1568.801576,17.75749972,3515.96997,17795.49981,127.7500458,10.76000037,129.75,4.293005481,51.102006
2007-10-23 16:38:44,1568.974976,1568.847936,17.70250023,3515.744935,17843.75,127.8265235,10.84999991,130,4.216526746,50.944272
2007-10-23 16:38:48,1569.034973,1568.924057,17.6375008,3515.557496,17865.49988,127.8749646,10.88750014,129.25,4.160442204,50.891694
2007-10-23 16:38:52,1569.069946,1568.82084,17.58500014,3515.300049,17760.49957,127.9386949,11.35499972,129,4.099259171,50.73396
2007-10-23 16:38:56,1569.140015,1569.021576,17.53499945,3515.117552,17679.99954,127.9947757,11.82249931,129.25,4.048273347,50.73396
2007-10-23 16:39:00,1569.199951,1569.07288,17.47499988,3515.267455,17799.25003,127.9743829,11.6649997,129.75,4.066118352,50.73396
2007-10-23 16:39:04,1569.26001,1569.26001,17.43000019,3515.379881,17922.99957,127.9132044,11.16999972,129,4.119653364,50.517552
2007-10-23 16:39:08,1569.299967,1569.139609,17.36833387,3515.771687,17846.99987,128.0474659,11.04499941,129.6666667,3.987090389,50.517552
2007-10-23 16:39:12,1569.390015,1569.390015,17.29999933,3515.96997,17802.99988,128.1477348,10.97999946,129,3.895315649,50.517552
2007-10-23 16:39:16,1569.419983,1569.301512,17.25499965,3515.744935,17871.99974,128.1018494,11.04749988,129.75,3.941203095,50.316384
2007-10-23 16:39:20,1569.484986,1569.357882,17.18749994,3515.11493,17906.99997,128.0483123,11.05500026,130,3.98709054,50.316384
2007-10-23 16:39:24,1569.549988,1569.430522,17.12500055,3515.04254,17727.2503,128.0967497,11.25249955,130,3.943752398,50.176176
2007-10-23 16:39:28,1569.579956,1569.320712,17.08500012,3515.450072,17694.49997,128.1324396,11.19000007,129.5,3.910611465,50.176176
2007-10-23 16:39:32,1569.630005,1569.518031,17.0416664,3515.845052,17751.49968,128.1358381,10.89000072,129.1666667,3.905512859,50.176176
2007-10-23 16:39:36,1569.630005,1569.44568,16.98666707,3515.920003,17837.00002,128.1001481,10.3800003,129.6666667,3.93610449,50.133504
2007-10-23 16:39:40,1569.73999,1569.73999,16.95000085,3515.96997,17894.00024,128.0763547,10.04000003,130,3.95649891,50.133504
2007-10-23 16:39:44,1569.786703,1569.63826,16.88166626,3515.719931,17816.1672,128.0423633,10.1916668,130,3.998987285,50.133504
2007-10-23 16:39:48,1569.869995,1569.869995,16.81999968,3515.669923,17863.00049,128.035565,11.27000078,130,4.00748496,50.133504
2007-10-23 16:39:52,1569.89502,1569.788018,16.78250037,3515.339965,17918.49976,128.1579339,11.44250048,130,3.88511878,50.133504
2007-10-23 16:39:56,1569.970032,1569.859342,16.69500014,3515.342405,17711.99951,128.2675516,10.98250027,129.25,3.775499226,50.142648
2007-10-23 16:40:00,1570.02002,1569.78096,16.63666655,3515.329914,17730.33294,128.2123175,10.93333356,129.3333333,3.830733924,50.151792
2007-10-23 16:40:04,1570.02002,1569.823632,16.60333311,3515.279946,17823.66638,128.1341408,11.0566669,129.6666667,3.908912232,50.151792
2007-10-23 16:40:08,1570.119995,1570.012962,16.55249974,3515.267455,17906.74972,128.040667,11.21750012,129.75,4.002386242,50.148744
2007-10-23 16:40:12,1570.189942,1570.069271,16.48249998,3515.342405,17853.4996,128.0432128,11.25499967,129,3.999836826,50.145696
2007-10-23 16:40:16,1570.26001,1570.26001,16.43000016,3515.229979,17786.00006,128.1885241,11.02999931,129,3.854527263,50.145696
2007-10-23 16:40:20,1570.293376,1570.13919,16.3766661,3515.72172,17870.50044,128.1936225,10.91999977,129.1666667,3.842630518,50.151792
2007-10-23 16:40:24,1570.380005,1570.248123,16.29833287,3515.795044,17861.83345,128.2378092,10.50333273,129.8333334,3.805240899,50.151792
2007-10-23 16:40:28,1570.414978,1570.304432,16.25166636,3515.694947,17721.16674,128.3125887,10.39666602,129.1666667,3.730461963,50.154078
2007-10-23 16:40:32,1570.479981,1570.354273,16.19500027,3515.669923,17728.74947,128.3542264,10.58749932,128.25,3.688823507,50.160936
2007-10-23 16:40:36,1570.544983,1570.431918,16.12750064,3515.669923,17823.24982,128.3618739,10.53249988,128.75,3.673527692,50.160936
2007-10-23 16:40:40,1570.579956,1570.326552,16.07500082,3515.744996,17843.49976,128.3414793,10.47499998,129.5,3.696471414,50.160936
2007-10-23 16:40:44,1570.650024,1570.529436,16.02750064,3515.710022,17824.74976,128.3363817,10.63249993,130,3.706668624,50.157888
2007-10-23 16:40:48,1570.699951,1570.575736,15.97749972,3515.379881,17825.25025,128.3695256,11.23249988,129.75,3.670978389,50.157888
2007-10-23 16:40:52,1570.75,1570.75,15.93999972,3515.379881,17936.99951,128.3312836,11.47999936,129,3.701570019,50.163984
2007-10-23 16:40:56,1570.803304,1570.646753,15.86333317,3515.621583,17915.3328,128.2717994,10.7866666,129,3.769551117,50.163984
2007-10-23 16:41:00,1570.890015,1570.890015,15.8000002,3515.669923,17683.00018,128.0151742,11.15999921,129,4.027878927,50.163984
2007-10-23 16:41:04,1570.914978,1570.799363,15.76249997,3515.452392,17740.75051,127.8469203,11.76749988,129.75,4.196132213,50.1396
2007-10-23 16:41:08,1570.959961,1570.840718,15.72000004,3515.379881,17766.75034,127.8290772,11.76749988,130,4.213977103,50.1396
2007-10-23 16:41:12,1571.024963,1570.926849,15.64249999,3515.710022,17836.49979,127.8112325,11.43000019,130,4.231822221,50.138838
2007-10-23 16:41:16,1571.069946,1570.823376,15.58500007,3515.670044,17880.99975,127.7194558,11.75000034,129.5,4.323596885,50.136552
2007-10-23 16:41:20,1571.140015,1571.022844,15.5450001,3515.447511,17883.74978,127.5512016,12.15500044,129.25,4.491850058,50.136552
2007-10-23 16:41:24,1571.170044,1571.056146,15.50249986,3515.30249,17851.49956,127.3319644,11.93250055,129.75,4.7110886,50.136552
2007-10-23 16:41:28,1571.27002,1571.27002,15.41999994,3515.520021,17927.99988,127.4543272,11.31000012,129,4.588722759,49.88052
2007-10-23 16:41:32,1571.303304,1571.133171,15.36999989,3515.619956,17800.49998,127.2605813,11.61333321,129,4.782469222,49.88052
2007-10-23 16:41:36,1571.380005,1571.380005,15.31999964,3515.520021,17663.00049,126.7405288,12.60999905,129,5.302524289,49.88052
2007-10-23 16:41:40,1571.409973,1571.285583,15.26749982,3515.520021,17764.2498,126.7481785,13.09749967,129,5.287228474,49.3776
2007-10-23 16:41:44,1571.469971,1571.3339,15.20499974,3515.632448,17809.99985,126.8730914,12.74249975,129,5.167411936,49.3776
2007-10-23 16:41:48,1571.52002,1571.39202,15.16749974,3515.894959,17816.24985,126.4473585,12.04500022,129.75,5.595692605,49.224438
2007-10-23 16:41:52,1571.540039,1571.283624,15.13999985,3515.96997,17803.49961,126.8883846,11.72000015,130,5.154665197,48.764952
2007-10-23 16:41:56,1571.569946,1571.464885,15.09749991,3515.857483,17810.24971,127.47727,11.64749982,129.75,4.563229734,48.764952
2007-10-23 16:42:00,1571.660034,1571.529741,15.01249987,3515.410035,17844.00063,127.4135396,11.97499968,129,4.621863465,48.764952
2007-10-23 16:42:04,1571.72998,1571.72998,14.96000005,3515.080076,17763.00049,127.2911768,12.26000007,129,4.751877213,48.44796
2007-10-23 16:42:08,1571.756673,1571.591044,14.92333358,3515.403278,17786.33321,127.194301,12.24999978,129.8333333,4.848750558,48.44796
2007-10-23 16:42:12,1571.829956,1571.829956,14.85999974,3515.820068,17719.00024,127.4849175,11.72000083,130,4.558131129,48.353472
2007-10-23 16:42:16,1571.86499,1571.751844,14.80749993,3515.820068,17802.25029,127.645528,11.2400006,129.25,4.397526091,48.353472
2007-10-23 16:42:20,1571.929993,1571.803149,14.74499963,3515.595033,17822.49985,127.7373006,11.08749989,129.75,4.305751881,48.353472
2007-10-23 16:42:24,1571.984986,1571.869321,14.69250019,3515.414916,17849.24965,127.5817919,10.89499985,130,4.45361052,48.307752
2007-10-23 16:42:28,1572.01001,1571.771304,14.64500007,3515.229979,17858.00018,127.5206114,11.27500037,130.5,4.517342742,48.307752
2007-10-23 16:42:32,1572.079956,1571.966778,14.59499985,3515.190063,17851.00059,127.5308107,11.71000066,130.75,4.512244251,48.307752
2007-10-23 16:42:36,1572.140015,1572.018144,14.53750008,3515.595033,17829.50021,127.5970908,11.56500033,130,4.443413536,48.28032
2007-10-23 16:42:40,1572.189941,1572.189941,14.49999985,3515.820068,17819.00024,127.658275,11.22000093,130,4.374582708,48.271176
2007-10-23 16:42:44,1572.216634,1572.076596,14.44666672,3515.620036,17815.33356,127.6412801,11.15166657,129.8333333,4.393277594,48.260508
2007-10-23 16:42:48,1572.349976,1572.349976,14.34000028,3515.820068,17808.99963,127.6786663,11.00999964,129,4.364385498,48.24984
2007-10-23 16:42:52,1572.369996,1572.246776,14.31000019,3515.595033,17839.74991,127.4874693,11.0625003,129,4.547934259,48.24984
2007-10-23 16:42:56,1572.429993,1572.308089,14.2400002,3515.520021,17825.99946,127.3549088,11.4025008,129.75,4.685595915,48.258984
2007-10-23 16:43:00,1572.5,1572.379267,14.17499985,3515.520021,17821.74951,127.5690486,11.72750088,128.5,4.474004713,48.268128
2007-10-23 16:43:04,1572.530029,1572.271176,14.13499972,3515.594972,17812.99973,127.6990609,11.62000044,129,4.343991078,48.268128
2007-10-23 16:43:08,1572.579956,1572.466714,14.09499982,3515.632448,17813.24997,127.714356,11.38250012,129.75,4.326146187,48.2727
2007-10-23 16:43:12,1572.640015,1572.51808,14.03000016,3515.447511,17827.75002,127.6455261,11.24750031,129.25,4.389878184,48.277272
2007-10-23 16:43:16,1572.719971,1572.719971,13.9700002,3515.229979,17778.99933,127.7602453,11.35999998,130,4.282807818,48.277272
2007-10-23 16:43:20,1572.746664,1572.587537,13.92333369,3515.671712,17723.8327,127.8486214,11.54666628,130,4.194432678,48.521112
2007-10-23 16:43:24,1572.839966,1572.839966,13.85000044,3515.520021,17791.99982,127.8418244,11.80000087,130,4.201230591,48.521112
2007-10-23 16:43:28,1572.839966,1572.606456,13.81000011,3515.520021,17790.33305,127.896208,11.46666715,129.6666667,4.146845773,48.521112
2007-10-23 16:43:32,1572.899964,1572.803021,13.74999963,3515.520021,17787.83289,127.9777834,10.96666657,129.1666667,4.065268546,48.9966
2007-10-23 16:43:36,1572.994995,1572.880727,13.67749965,3515.745056,17774.24965,128.1120449,10.58249973,129.75,3.931005771,48.9966
2007-10-23 16:43:40,1573.030029,1572.774096,13.6349997,3515.895019,17805.99976,128.122244,10.65999998,130,3.920808675,48.9966
2007-10-23 16:43:44,1573.079956,1572.968174,13.59749985,3515.96997,17822.49985,128.1171462,10.95250009,129.75,3.925907394,49.612296
2007-10-23 16:43:48,1573.130005,1573.014535,13.54500026,3515.96997,17755.24979,128.1579321,11.40249979,129,3.88511878,49.612296
2007-10-23 16:43:52,1573.189941,1573.189941,13.50000013,3515.96997,17728.99933,128.0967532,11.4700002,129,3.9463017,49.959768
2007-10-23 16:43:56,1573.189941,1573.002696,13.44000009,3515.599975,17782.99942,128.1783287,11.52000006,129,3.864724473,49.959768
2007-10-23 16:44:00,1573.310058,1573.310058,13.38000006,3515.229979,17836.99951,128.2599041,11.56999991,129,3.783147246,49.959768
2007-10-23 16:44:04,1573.335022,1573.233157,13.34250006,3515.447511,17786.74965,128.2522545,11.08250032,129,3.790795154,50.051208
2007-10-23 16:44:08,1573.399963,1573.294471,13.27000011,3515.632448,17719.74984,128.1808765,11.01750037,129.75,3.862175284,50.051208
2007-10-23 16:44:12,1573.459961,1573.355638,13.22000003,3515.669923,17810.25047,128.1885261,11.4099995,130,3.846879356,50.09388
2007-10-23 16:44:16,1573.47998,1573.273968,13.17500012,3515.594972,17827.00043,128.1834284,11.57999975,130,3.849428658,50.09388
2007-10-23 16:44:20,1573.550049,1573.454681,13.1250002,3515.557496,17779.5002,128.1273438,11.51250002,130,3.905513087,50.09388
2007-10-23 16:44:24,1573.609985,1573.504461,13.06250011,3515.522461,17749.50028,127.9845803,10.95249941,129.75,4.050822537,50.132742
2007-10-23 16:44:28,1573.680054,1573.680054,13.01000029,3515.080076,17916.00036,127.9233957,10.33,129,4.119653364,50.145696
2007-10-23 16:44:32,1573.706665,1573.576052,12.96333353,3515.228392,17880.83293,127.8537183,10.61500061,129.1666667,4.187634764,50.145696
2007-10-23 16:44:36,1573.800049,1573.800049,12.89000023,3515.96997,17808.99963,127.8724146,11.11999986,130,4.160442204,50.163984
2007-10-23 16:44:40,1573.835022,1573.739621,12.83749973,3515.857544,17753.50037,127.9718351,11.60750048,130,4.068667654,50.163984
2007-10-23 16:44:44,1573.890015,1573.780977,12.78999969,3515.595033,17849.75052,127.9973256,11.80000019,130,4.045724045,50.168556
2007-10-23 16:44:48,1573.934998,1573.847089,12.74249951,3515.520021,17877.50054,127.9030049,11.71999948,130,4.140047898,50.173128
2007-10-23 16:44:52,1573.959961,1573.776888,12.68999946,3515.670044,17800.50049,127.7959351,11.53999973,129.5,4.242019431,50.173128
2007-10-23 16:44:56,1574.040039,1573.949612,12.63999954,3515.820068,17761.50017,127.7908355,11.39500008,129.25,4.244568621,50.173128
2007-10-23 16:45:00,1574.079956,1573.990906,12.59249973,3515.782532,17870.49942,127.9361451,11.28249973,129.75,4.106906965,50.173128
2007-10-23 16:45:04,1574.150024,1574.150024,12.53999991,3515.669923,17886.99951,127.729655,10.89999942,129,4.313399448,50.173128
2007-10-23 16:45:08,1574.189982,1574.073646,12.47500015,3515.919962,17788.50022,127.6038903,11.24333298,129,4.437464975,50.174652
2007-10-23 16:45:12,1574.25,1574.25,12.43000034,3515.96997,17636.00006,127.3829476,11.80000087,129,4.649906019,50.176176
2007-10-23 16:45:16,1574.265015,1574.196099,12.41500007,3515.744935,17761.99952,127.2682284,12.01749983,129.75,4.77227186,50.172366
2007-10-23 16:45:20,1574.325012,1574.260893,12.34249988,3515.782532,17821.99974,127.4135418,11.77499959,129.25,4.621863465,50.160936
2007-10-23 16:45:24,1574.404968,1574.337015,12.26750003,3515.932495,17717.0002,127.459427,11.43749989,129.75,4.581074852,50.160936
2007-10-23 16:45:28,1574.439941,1574.27676,12.21500021,3515.96997,17734.0004,127.3982425,11.7850001,130,4.644807415,50.160936
2007-10-23 16:45:32,1574.51001,1574.434533,12.1700003,3515.96997,17818.75038,127.3192152,12.33500019,129.75,4.721286377,50.12436
2007-10-23 16:45:36,1574.550049,1574.475889,12.12500017,3515.932495,17897.24999,127.2784295,12.59499997,129,4.756976386,50.12436
2007-10-23 16:45:40,1574.609985,1574.609985,12.08000002,3515.820068,17855.99976,127.3625564,12.24999955,129,4.68049765,50.12436
2007-10-23 16:45:44,1574.663289,1574.566887,12.00333332,3515.595012,17802.66698,127.5257072,11.89000006,129.8333333,4.510544527,50.10912
2007-10-23 16:45:48,1574.75,1574.75,11.93999959,3515.669923,17975.99945,127.5664965,11.08999968,130,4.476553902,50.10912
2007-10-23 16:45:52,1574.78003,1574.71105,11.88749977,3515.669923,17893.50013,127.6506239,11.38249944,129.25,4.392427599,50.118264
2007-10-23 16:45:56,1574.850037,1574.77084,11.80999987,3515.669923,17760.25009,127.7780864,11.50250052,129.75,4.26496304,50.118264
2007-10-23 16:46:00,1574.910035,1574.833531,11.76750016,3515.669923,17814.25018,127.9488884,11.8250008,130,4.094160566,50.12055
2007-10-23 16:46:04,1574.930054,1574.77968,11.73000001,3515.524902,17845.00046,128.004975,12.08500058,129.5,4.038076137,50.127408
2007-10-23 16:46:08,1574.98999,1574.925983,11.68249983,3515.379881,17827.25067,128.0151742,12.16250049,129,4.027878927,50.127408
2007-10-23 16:46:12,1575.050049,1574.977349,11.61000003,3515.489928,17753.25051,128.0406668,11.78000052,129.25,4.002386016,50.127408
2007-10-23 16:46:16,1575.130005,1575.130005,11.55000006,3515.820068,17700,128.1171445,11.32999979,130,3.92590728,50.121312
2007-10-23 16:46:20,1575.150024,1575.058865,11.52333316,3515.920003,17893.49976,127.9879814,11.33333353,129.8333333,4.055071563,50.121312
2007-10-23 16:46:24,1575.209961,1575.209961,11.47000012,3515.820068,17892.99927,127.9132044,11.63000028,129,4.129851027,50.121312
2007-10-23 16:46:28,1575.244995,1575.195971,11.42499999,3515.595033,17829.99954,127.8520198,11.3075,129,4.191033948,50.121312
2007-10-23 16:46:32,1575.315003,1575.25228,11.35750012,3515.745056,17795.50019,127.98458,10.885,129,4.058470784,50.121312
2007-10-23 16:46:36,1575.380005,1575.323457,11.28750036,3515.489928,17866.74996,127.936145,10.97499988,129.75,4.106907078,50.12436
2007-10-23 16:46:40,1575.410034,1575.279552,11.24500027,3515.379881,17852.50016,127.9437944,11.2449995,130,4.099259171,50.12436
2007-10-23 16:46:44,1575.469971,1575.417434,11.20750012,3515.489928,17773.2502,128.002429,11.38499923,130,4.03807625,50.12436
2007-10-23 16:46:48,1575.520019,1575.46227,11.15499999,3515.857544,17671.99936,128.0253718,11.23999959,130,4.01003415,50.122074
2007-10-23 16:46:52,1575.569946,1575.569946,11.10999962,3515.96997,17725.99945,127.9335952,11.39000016,130,4.109456607,50.121312
2007-10-23 16:46:56,1575.569946,1575.509676,11.03499977,3515.674926,17704.99954,128.0916499,11.28500019,130,3.951400532,50.118264
2007-10-23 16:47:00,1575.719971,1575.719971,10.95999992,3515.379881,17683.99963,128.2497046,11.18000023,130,3.793344456,50.115216
