date,Average Hookload kkgf,Hole depth (MD) m,Weight on Bit kkgf,Block Position m,Average Rotary Speed rpm,Average Surface Torque kN.m,Bit Depth (MD) m,Average Standpipe Pressure kPa,Mud Flow In L/min,Rate of Penetration m/h
2007-07-07 02:54:30,104.7174037,516.6364572,2.7826271922499997,20.381518800000002,89.0,4.62585715175,516.6364572,461.08837145,2968.74343,12.4653620575
2007-07-07 02:54:45,104.7648122,516.6798912,2.73521869,20.3380086,89.0,4.6311351573333335,516.6798912,462.01682439999996,2968.74343,12.1993152
2007-07-07 02:55:00,104.59791855,516.7172292,2.9021123325,20.3004039,89.0,4.639439542,516.7172292,465.102659175,2968.74343,12.1993152
2007-07-07 02:55:15,104.54029005,516.759803225,2.959740838,20.257647535,89.0,4.6427927705,516.759803225,467.415511675,2968.74343,12.058660885
2007-07-07 02:55:30,105.015089925,516.801985375,2.48494099975,20.215772915000002,89.0,4.621596009,516.801985375,464.873100675,2968.74343,11.355389315
2007-07-07 02:55:45,105.36287379999999,516.8391111,2.13715715,20.1787506,89.0,4.609103115,516.8391111,463.72930966666667,2968.74343,10.8865416
2007-07-07 02:56:00,105.44443535,516.87684915,2.055595572,20.1406125,89.0,4.6162211595,516.87684915,466.1726393,2968.74343,10.8865416
2007-07-07 02:56:15,105.458158525,516.921002975,2.04187237775,20.096119865,89.0,4.628205621999999,516.921002975,469.0213437,2968.74343,10.805323285
2007-07-07 02:56:30,105.1539216,516.9692552500001,2.34610933525,20.048002285000003,89.0,4.65558830225,516.9692552500001,472.095358925,2968.74343,10.399231714999999
2007-07-07 02:56:45,105.0493848,517.0099134000001,2.450646177,20.0075673,89.0,4.663505310666667,517.0099134000001,473.32767370000005,2968.74343,10.128504
2007-07-07 02:57:00,105.406985625,517.0459179,2.0930452925,19.97196285,89.0,4.62850826,517.0459179,470.8752947,2968.74343,10.128504
2007-07-07 02:57:15,105.7909475,517.088200725,1.70908340125,19.92992086,89.0,4.60705123,517.088200725,469.34050325,2968.74343,10.1237034
