date,Hole depth (MD) m,Bit Depth (MD) m,Block Position m,RPM30s rpm,Average Hookload kkgf,Average Standpipe Pressure kPa,Mud Flow In L/min,Averaged WOB kkgf,Average Surface Torque kN.m,Rate of Penetration  m/h
2009-7-4 05:58:04,960.875904,960.875904,40.788336,104,92.15182589,14955.14225,3447.223292,9.590430711,2.291332333,0
2009-7-4 05:58:08,960.90486,960.90486,40.75938,104,92.1926492,15082.41948,3447.223292,9.853007569,2.264215974,0
2009-7-4 05:58:12,960.929244,960.929244,40.734996,104,92.22666864,15107.32679,3447.223292,8.705827072,2.260826429,0
2009-7-4 05:58:16,960.952104,960.952104,40.712136,104,92.26522398,15180.60082,3447.223292,7.811026036,2.264215974,0
2009-7-4 05:58:20,960.982584,960.982584,40.68318,104,92.29017156,14997.13133,3447.223292,8.71857333,2.237099615,12.96162
2009-7-4 05:58:24,961.010016,961.010016,40.654224,104,92.30151137,15117.92747,3447.223292,9.626120623,2.209983256,26.16708
2009-7-4 05:58:28,961.033638,961.033638,40.631364,104,92.28676962,15029.10577,3447.223292,9.595529166,2.220151891,24.245316
2009-7-4 05:58:32,961.058784,961.058784,40.60698,104,92.28109972,15073.59419,3447.223292,8.399912135,2.209983256,22.80666
2009-7-4 05:58:36,961.09155,961.09155,40.573452,104,92.26182204,14887.50469,3447.223292,7.614730913,2.237099615,21.882354
2009-7-4 05:58:40,961.107552,961.107552,40.559736,104,92.25161621,14887.50469,3447.223292,8.1679271,2.237099615,22.20468
2009-7-4 05:58:44,961.13346,961.13346,40.532304,104,92.22213271,15097.24321,3447.223292,9.075474636,2.257436884,22.442424
2009-7-4 05:58:48,961.154796,961.154796,40.509444,104,92.19718513,14940.31853,3447.223292,9.396685302,2.264215974,22.262592
2009-7-4 05:58:52,961.180704,961.180704,40.483536,104,92.16089774,15164.53603,3447.223292,8.341278933,2.250657794,22.213824
2009-7-4 05:58:56,961.205088,961.205088,40.460676,104,92.07244723,15228.79517,3447.223292,7.901101247,2.291332333,22.098
2009-7-4 05:59:00,961.229472,961.229472,40.434768,104,91.96131709,15064.4931,3447.223292,8.718573815,2.304890512,22.043136
2009-7-4 05:59:04,961.248522,961.248522,40.415718,104,91.86152678,15070.97418,3447.223292,9.789275544,2.264215974,21.944076
2009-7-4 05:59:08,961.269096,961.269096,40.395144,104,91.77534423,15189.90874,3447.223292,9.488459429,2.257436884,21.904452
2009-7-4 05:59:12,961.29348,961.29348,40.37076,104,91.66648205,15529.33764,3447.223292,8.929315128,2.209983256,21.848064
2009-7-4 05:59:16,961.311768,961.311768,40.352472,104,91.60297912,15529.33764,3447.223292,8.589409723,2.209983256,21.85416
2009-7-4 05:59:20,961.3392,961.3392,40.328088,104,91.53040434,15260.92474,3447.223292,8.731320075,2.216762346,21.781008
2009-7-4 05:59:24,961.359774,961.359774,40.305228,104,91.5270024,15291.81325,3447.223292,10.26089415,2.223541435,21.819108
2009-7-4 05:59:28,961.381872,961.381872,40.282368,104,91.55308396,15006.71504,3447.223292,10.51327458,2.237099615,21.85416
2009-7-4 05:59:32,961.409304,961.409304,40.254936,104,91.62565874,15103.10375,3447.223292,9.923538664,2.264215974,21.738336
2009-7-4 05:59:36,961.436736,961.436736,40.227504,104,91.71184129,15179.7045,3447.223292,8.687982601,2.250657794,21.710904
2009-7-4 05:59:40,961.459596,961.459596,40.20693,104,91.77761219,15108.96429,3447.223292,8.695629919,2.250657794,21.729192
2009-7-4 05:59:44,961.482456,961.482456,40.181784,104,91.86379474,15026.81326,3447.223292,9.853007811,2.250657794,21.776436
2009-7-4 05:59:48,961.515222,961.519794,40.149018,104,91.98399672,14854.53051,3447.223292,10.72741479,2.23371007,21.826728
2009-7-4 05:59:52,961.531224,961.531224,40.133016,104,92.02482003,15026.15825,3447.223292,10.42149997,2.223541435,21.85416
2009-7-4 05:59:56,961.558656,961.558656,40.105584,104,92.086055,14892.7447,3447.223292,9.442572366,2.243878705,21.834348
2009-7-4 06:00:00,961.583802,961.583802,40.082724,104,92.14162007,14759.33115,3447.223292,7.856913587,2.264215974,21.843492
2009-7-4 06:00:04,961.607424,961.607424,40.056816,104,92.17904143,14980.17022,3447.223292,7.688660207,2.237099615,21.927312
2009-7-4 06:00:08,961.63638,961.63638,40.029384,104,92.2107929,14902.05262,3447.223292,8.786554507,2.223541435,21.936456
2009-7-4 06:00:12,961.665336,961.665336,39.998904,104,92.22440067,14762.43379,3447.223292,10.23795074,2.223541435,21.9456
2009-7-4 06:00:16,961.688196,961.688196,39.976044,104,92.23007058,15134.26805,3447.223292,9.756134742,2.237099615,21.921216
2009-7-4 06:00:20,961.71258,961.71258,39.95166,104,92.22666863,15038.67224,3447.223292,8.494235855,2.237099615,21.902928
2009-7-4 06:00:24,961.746108,961.746108,39.918132,104,92.20739096,14915.01477,3447.223292,7.698857238,2.237099615,21.902928
2009-7-4 06:00:28,961.759824,961.759824,39.904416,104,92.19718513,14915.01477,3447.223292,7.948687958,2.237099615,21.939504
2009-7-4 06:00:32,961.78878,961.78878,39.876984,104,92.18357736,15036.84513,3447.223292,8.639545945,2.270995064,21.9075
2009-7-4 06:00:36,961.813164,961.813164,39.851838,104,92.17223755,15062.63152,3447.223292,9.67200866,2.291332333,21.908262
2009-7-4 06:00:40,961.836024,961.836024,39.828216,104,92.16996958,14755.26324,3447.223292,10.0849937,2.250657794,21.905976
2009-7-4 06:00:44,961.866504,961.866504,39.79926,104,92.17677347,14777.87804,3447.223292,9.65161395,2.209983256,21.965412
2009-7-4 06:00:48,961.893936,961.893936,39.770304,104,92.15636181,15095.38162,3447.223292,9.279417927,2.237099615,21.988272
2009-7-4 06:00:52,961.917558,961.917558,39.746682,104,92.16770163,14740.50846,3447.223292,8.407560302,2.250657794,22.020276
2009-7-4 06:00:56,961.942704,961.942704,39.721536,104,92.19718513,14929.8385,3447.223292,7.543350724,2.237099615,22.107144
2009-7-4 06:01:00,961.974708,961.974708,39.689532,104,92.23687446,15257.20157,3447.223292,7.428632578,2.209983256,22.24278
2009-7-4 06:01:04,961.988424,961.988424,39.675816,104,92.26068806,15257.20157,3447.223292,8.162828159,2.209983256,22.338792
2009-7-4 06:01:08,962.020428,962.020428,39.645336,104,92.32872692,14966.44966,3447.223292,9.215685176,2.087959641,22.504908
2009-7-4 06:01:12,962.044812,962.044812,39.62019,104,92.36388033,15070.07786,3447.223292,10.30933105,1.952377846,22.60473
2009-7-4 06:01:16,962.067672,962.067672,39.596568,104,92.39676577,14904.46579,3447.223292,10.49287979,0.433861743,22.710648
2009-7-4 06:01:20,962.095104,962.095104,39.569136,104,92.40583762,14949.14382,3447.223292,9.731491763,-0.128802705,22.724364
2009-7-4 06:01:24,962.122536,962.122536,39.541704,104,92.39222985,14920.87531,3447.223292,8.453447367,0,22.771608
2009-7-4 06:01:28,962.148444,962.148444,39.518082,104,92.36274635,15260.92474,3447.223292,7.612181565,0.013558179,22.817328
2009-7-4 06:01:32,962.171304,962.171304,39.492936,104,92.3173871,15108.65403,3447.223292,7.385294863,0.00677909,22.864572
2009-7-4 06:01:36,962.203308,962.203308,39.46398,104,92.2107929,14735.82002,3447.223292,8.481489718,0,22.862286
2009-7-4 06:01:40,962.217024,962.217024,39.450264,104,92.16996958,14735.82002,3447.223292,9.539445192,0,22.86
2009-7-4 06:01:44,962.242932,962.242932,39.422832,104,92.10193073,15027.39931,3447.223292,9.977923232,0,22.8219
2009-7-4 06:01:48,962.264268,962.264268,39.399972,104,92.08038509,14928.87323,3447.223292,8.856235617,0,22.780752
2009-7-4 06:01:52,962.287128,962.287128,39.377112,104,92.07017926,14880.40309,3447.223292,7.831420341,0,22.744176
2009-7-4 06:01:56,962.31456,962.316084,39.34968,104,92.06564334,15356.69292,3447.223292,8.11184264,-0.013558179,22.718268
2009-7-4 06:02:00,962.34504,962.34504,39.3192,104,92.06564334,15205.00826,3447.223292,8.942911655,-0.013558179,22.695408
2009-7-4 06:02:04,962.3679,962.3679,39.29634,104,92.08945694,15012.29979,3447.223292,9.745937589,-0.013558179,22.66188
2009-7-4 06:02:08,962.39076,962.39076,39.27348,104,92.12007442,14992.8221,3447.223292,10.47248549,-0.013558179,22.648164
2009-7-4 06:02:12,962.418192,962.418192,39.246048,104,92.15182589,15272.99057,3447.223292,10.21075834,-0.013558179,22.610064
2009-7-4 06:02:16,962.439528,962.439528,39.22776,104,92.16543366,15272.99057,3447.223292,9.79607365,-0.013558179,22.667976
2009-7-4 06:02:20,962.46696,962.46696,39.198804,104,92.17677347,15070.04339,3447.223292,9.029586964,-0.013558179,22.605492
2009-7-4 06:02:24,962.492106,962.492106,39.17442,104,92.20852494,15090.76213,3447.223292,7.854364238,-0.013558179,22.642068
2009-7-4 06:02:28,962.515728,962.515728,39.148512,104,92.24708029,15271.12898,3447.223292,7.494914068,0,22.680168
2009-7-4 06:02:32,962.547732,962.547732,39.118032,104,92.33326284,14625.22812,3447.223292,8.033664066,-0.013558179,22.748748
2009-7-4 06:02:36,962.579736,962.579736,39.087552,104,92.42851723,14912.53265,3447.223292,9.299811746,-0.013558179,22.84476
2009-7-4 06:02:40,962.601072,962.601072,39.066216,104,92.48748424,15249.20365,3447.223292,9.592130277,-0.013558179,22.89048
2009-7-4 06:02:44,962.630028,962.630028,39.034212,104,92.59861438,15108.06797,3447.223292,10.03060807,-0.013558179,22.92858
2009-7-4 06:02:48,962.668128,962.668128,38.996874,104,92.74149598,14998.18278,3447.223292,9.786726442,0,23.093934
2009-7-4 06:02:52,962.686416,962.686416,38.980872,104,92.79592705,15058.63256,3447.223292,8.891925406,0,23.146512
2009-7-4 06:02:56,962.71842,962.71842,38.947344,104,92.89344942,15085.48764,3447.223292,8.111842275,-0.00677909,23.245572
2009-7-4 06:03:00,962.74509,962.74509,38.91915,104,92.9716941,15112.34272,3447.223292,8.410109408,-0.013558179,23.391876
2009-7-4 06:03:04,962.774808,962.774808,38.889432,104,93.01818732,14918.3932,3447.223292,9.442572366,0,23.548848
2009-7-4 06:03:08,962.808336,962.808336,38.855904,104,93.06354655,15165.5013,3447.223292,9.403482836,0,23.658576
2009-7-4 06:03:12,962.841864,962.841864,38.822376,104,93.09983394,15145.71335,3447.223292,8.269898137,-0.013558179,23.80488
2009-7-4 06:03:16,962.871582,962.871582,38.794944,104,93.08962812,15008.71452,3447.223292,7.696308133,0,23.975568
2009-7-4 06:03:20,962.899776,962.899776,38.765988,104,93.05447471,14965.65676,3447.223292,7.925744182,-0.00677909,24.108156
2009-7-4 06:03:24,962.934828,962.934828,38.729412,104,92.98189993,14894.60629,3447.223292,8.234208469,0,24.217122
2009-7-4 06:03:28,962.948544,962.948544,38.715696,104,92.94107661,14894.60629,3447.223292,8.081250939,0,24.24684
2009-7-4 06:03:32,962.980548,962.980548,38.685216,104,92.83675037,14995.30422,3447.223292,7.951236942,-0.00677909,24.29256
2009-7-4 06:03:36,963.004932,963.004932,38.66007,104,92.74262996,15066.63048,3447.223292,8.397362907,-0.013558179,24.319992
2009-7-4 06:03:40,963.027792,963.027792,38.636448,104,92.64624157,14965.96702,3447.223292,9.024488874,0,24.393144
2009-7-4 06:03:44,963.059796,963.059796,38.605968,104,92.53284348,14699.41571,3447.223292,8.800151197,0,24.473916
2009-7-4 06:03:48,963.088752,963.088752,38.578536,104,92.46480462,14901.36315,3447.223292,8.698179024,0,24.5364
2009-7-4 06:03:52,963.112374,963.112374,38.552628,104,92.4545988,14970.58651,3447.223292,9.340600356,0,24.617172
2009-7-4 06:03:56,963.13752,963.13752,38.528244,104,92.45573278,14912.53266,3447.223292,9.302361095,0,24.664416
2009-7-4 06:04:00,963.173334,963.173334,38.490906,104,92.46140269,15295.26063,3447.223292,8.491686871,0,24.739092
2009-7-4 06:04:04,963.189336,963.189336,38.474904,104,92.4784124,15295.26063,3447.223292,8.004772418,0,24.807672
2009-7-4 06:04:08,963.22134,963.22134,38.444424,104,92.51243182,15124.09828,3447.223292,7.869659966,0,24.896064
2009-7-4 06:04:12,963.245724,963.245724,38.419278,104,92.54418329,15087.10791,3447.223292,8.392264452,-0.010168634,24.933402
2009-7-4 06:04:16,963.271632,963.271632,38.392608,104,92.59634641,15063.25205,3447.223292,8.973502869,-0.013558179,25.048464
2009-7-4 06:04:20,963.303636,963.303636,38.360604,104,92.63943769,14730.30422,3447.223292,9.253924276,-0.013558179,25.113996
2009-7-4 06:04:24,963.33564,963.33564,38.331648,104,92.66438527,14905.70684,3447.223292,8.902122073,-0.013558179,25.152096
2009-7-4 06:04:28,963.36231,963.36231,38.304216,104,92.68933285,14949.90224,3447.223292,7.892603256,0,25.246584
2009-7-4 06:04:32,963.38898,963.38898,38.276784,104,92.72562024,15235.31072,3447.223292,7.579040758,0,25.238964
2009-7-4 06:04:36,963.42327,963.42327,38.24097,104,92.78458725,15159.64076,3447.223292,8.198518193,-0.013558179,25.197816
2009-7-4 06:04:40,963.439272,963.439272,38.224968,104,92.81860667,15159.64076,3447.223292,8.71857333,-0.013558179,25.25268
2009-7-4 06:04:44,963.4728,963.4728,38.19144,104,92.83675037,15080.24763,3447.223292,8.823094202,0,25.270968
2009-7-4 06:04:48,963.497946,963.497946,38.166294,104,92.84015231,15025.26194,3447.223292,7.994574901,0,25.22601
2009-7-4 06:04:52,963.524616,963.524616,38.139624,104,92.84582222,15009.54189,3447.223292,7.413336849,-0.013558179,25.240488
2009-7-4 06:04:56,963.55662,963.55662,38.10762,104,92.85489407,15097.86373,3447.223292,8.030265096,-0.013558179,25.17648
2009-7-4 06:05:00,963.588624,963.588624,38.075616,104,92.85035814,15001.19923,3447.223292,9.360995146,0,25.139904
2009-7-4 06:05:04,963.615294,963.615294,38.048946,104,92.83901833,15181.22135,3447.223292,9.338051007,0,25.076658
2009-7-4 06:05:08,963.641964,963.641964,38.022276,104,92.82087464,15065.25153,3447.223292,8.687982359,-0.00677909,24.996648
2009-7-4 06:05:12,963.679302,963.679302,37.984938,104,92.79479307,15137.37069,3447.223292,8.076152485,-0.013558179,24.927306
2009-7-4 06:05:16,963.695304,963.695304,37.968936,104,92.79139113,15137.37069,3447.223292,8.392264452,-0.013558179,24.893016
2009-7-4 06:05:20,963.727308,963.727308,37.936932,104,92.78231929,14966.55308,3447.223292,8.802700384,-0.013558179,24.82596
2009-7-4 06:05:24,963.753978,963.753978,37.910262,104,92.76757754,15020.91824,3447.223292,8.422856274,-0.013558179,24.829008
2009-7-4 06:05:28,963.780648,963.780648,37.883592,104,92.75510374,15302.01749,3447.223292,7.627477293,-0.013558179,24.935688
2009-7-4 06:05:32,963.812652,963.812652,37.851588,104,92.75056782,14852.61722,3447.223292,8.242706136,0,24.975312
2009-7-4 06:05:36,963.844656,963.844656,37.819584,104,92.74603189,14844.89509,3447.223292,9.197840708,0,25.109424
2009-7-4 06:05:40,963.86904,963.86904,37.798248,104,92.75056782,15166.12183,3447.223292,8.599607119,0,25.20696
2009-7-4 06:05:44,963.902568,963.902568,37.761672,104,92.75963967,15153.15969,3447.223292,7.702256735,-0.00677909,25.302972
2009-7-4 06:05:48,963.94143,963.94143,37.72281,104,92.76417559,15148.5402,3447.223292,7.946138488,-0.013558179,25.455372
2009-7-4 06:05:52,963.963528,963.963528,37.700712,104,92.7698455,15140.35268,3447.223292,8.639545824,-0.010168634,25.545288
2009-7-4 06:05:56,963.992484,963.992484,37.671756,104,92.78912317,15140.33544,3447.223292,8.402461848,-0.00677909,25.662636
2009-7-4 06:06:00,964.02144,964.02144,37.6428,104,92.78458725,15164.88077,3447.223292,8.139884748,-0.013558179,25.743408
2009-7-4 06:06:04,964.05192,964.05192,37.615368,104,92.76871151,15159.91655,3447.223292,8.575813196,-0.027116359,25.853136
2009-7-4 06:06:08,964.083924,964.085448,37.580316,104,92.73242412,15074.69735,3447.223292,8.468742974,-0.027116359,25.874472
2009-7-4 06:06:12,964.115928,964.115928,37.548312,104,92.71428043,14887.78048,3447.223292,8.361672752,-0.013558179,25.962864
2009-7-4 06:06:16,964.145646,964.145646,37.518594,104,92.7165484,14919.28952,3447.223292,8.445799807,-0.013558179,26.029158
2009-7-4 06:06:20,964.17384,964.17384,37.4904,104,92.72108432,14941.38722,3447.223292,8.267349274,-0.013558179,26.09088
2009-7-4 06:06:24,964.212702,964.212702,37.451538,104,92.70180664,14957.00384,3447.223292,8.129687353,-0.013558179,26.196036
2009-7-4 06:06:28,964.228704,964.228704,37.435536,104,92.70520858,14957.00384,3447.223292,8.331081538,-0.013558179,26.255472
2009-7-4 06:06:32,964.263756,964.263756,37.400484,104,92.71201247,14808.73209,3447.223292,8.516330171,-0.013558179,26.282904
2009-7-4 06:06:36,964.29576,964.29576,37.36848,104,92.73696005,14781.25648,3447.223292,8.399062554,-0.013558179,26.33472
2009-7-4 06:06:40,964.320144,964.320144,37.347144,104,92.76417559,15254.16788,3447.223292,8.320884142,-0.027116359,26.383488
2009-7-4 06:06:44,964.353672,964.353672,37.310568,104,92.7936591,14889.64206,3447.223292,8.241006651,-0.027116359,26.41854
2009-7-4 06:06:48,964.390248,964.390248,37.27704,104,92.81860667,15235.27624,3447.223292,8.290292928,-0.013558179,26.54808
2009-7-4 06:06:52,964.420728,964.420728,37.243512,104,92.84922417,15110.48114,3447.223292,8.23675806,-0.013558179,26.683716
2009-7-4 06:06:56,964.451208,964.451208,37.214556,104,92.86396591,15135.99174,3447.223292,8.608954001,-0.013558179,26.798016
2009-7-4 06:07:00,964.49388,964.49388,37.17036,104,92.87530572,15020.91824,3447.223292,8.555418891,-0.013558179,26.956512
2009-7-4 06:07:04,964.512168,964.512168,37.152072,104,92.8821096,15020.91824,3447.223292,8.647193506,-0.013558179,27.047952
2009-7-4 06:07:08,964.545696,964.545696,37.118544,104,92.88891349,15145.26519,3447.223292,8.833291841,-0.020337269,27.101292
2009-7-4 06:07:12,964.57389,964.57389,37.09035,104,92.8945834,14977.99838,3447.223292,8.782306079,-0.013558179,27.147774
2009-7-4 06:07:16,964.603608,964.603608,37.060632,104,92.91839699,14908.80949,3447.223292,8.331081538,-0.013558179,27.29484
2009-7-4 06:07:20,964.640184,964.640184,37.024056,104,92.92520088,15188.66768,3447.223292,8.414358485,-0.027116359,27.403044
2009-7-4 06:07:24,964.67676,964.67676,36.98748,104,92.93200477,15115.16957,3447.223292,8.463644762,-0.013558179,27.53868
2009-7-4 06:07:28,964.709526,964.709526,36.957,104,92.94334458,15050.91043,3447.223292,8.402461848,-0.013558179,27.671268
2009-7-4 06:07:32,964.73772,964.73772,36.92652,104,92.92746884,15228.82965,3447.223292,8.458545822,-0.013558179,27.756612
2009-7-4 06:07:36,964.777344,964.777344,36.886896,104,92.90819117,15188.04716,3447.223292,8.308137884,-0.013558179,27.79395
2009-7-4 06:07:40,964.795632,964.795632,36.868608,104,92.90478922,15188.04716,3447.223292,8.193419859,-0.013558179,27.855672
2009-7-4 06:07:44,964.830684,964.830684,36.83508,104,92.8526261,15204.28431,3447.223292,8.213814042,-0.020337269,27.816048
2009-7-4 06:07:48,964.85964,964.85964,36.806886,104,92.81180279,15175.61936,3447.223292,8.399912013,-0.013558179,27.826716
2009-7-4 06:07:52,964.887072,964.887072,36.777168,104,92.79592705,15179.7045,3447.223292,8.269898137,-0.013558179,27.916632
2009-7-4 06:07:56,964.922124,964.922124,36.742116,104,92.77097948,15179.98029,3447.223292,8.349776277,-0.013558179,27.8892
2009-7-4 06:08:00,964.957176,964.957176,36.707064,104,92.78231928,15247.68681,3447.223292,8.504433372,-0.013558179,27.886152
2009-7-4 06:08:04,964.986894,964.986894,36.680394,104,92.82654454,15193.01138,3447.223292,8.77210844,-0.013558179,27.899868
2009-7-4 06:08:08,965.015088,965.015088,36.650676,104,92.86169795,15177.70502,3447.223292,8.67778472,-0.013558179,27.909012
2009-7-4 06:08:12,965.056998,965.059284,36.607242,104,92.89118145,15063.87258,3447.223292,8.555418891,-0.013558179,28.063698
2009-7-4 06:08:16,965.073,965.073,36.59124,104,92.89118145,15063.87258,3447.223292,8.453447367,-0.013558179,28.075128
2009-7-4 06:08:20,965.108052,965.108052,36.557712,104,92.89798534,14857.71934,3447.223292,8.389715103,-0.020337269,28.009596
2009-7-4 06:08:24,965.137008,965.137008,36.527232,104,92.92520089,14868.06147,3447.223292,8.379517708,-0.013558179,28.046172
2009-7-4 06:08:28,965.167488,965.167488,36.496752,104,92.94561254,14936.31957,3447.223292,8.188320918,-0.013558179,28.151328
2009-7-4 06:08:32,965.204064,965.204064,36.460176,104,92.9297368,14926.73585,3447.223292,8.229109528,0,28.174188
2009-7-4 06:08:36,965.237592,965.237592,36.426648,104,92.9002533,15204.38773,3447.223292,8.269898137,-0.013558179,28.248864
2009-7-4 06:08:40,965.268072,965.268072,36.39693,104,92.8821096,15062.35573,3447.223292,8.116940851,-0.013558179,28.286202
2009-7-4 06:08:44,965.297028,965.297028,36.368736,104,92.87984164,14928.28718,3447.223292,8.524827677,-0.013558179,28.274772
2009-7-4 06:08:48,965.335128,965.335128,36.329112,104,92.86623388,15106.20639,3447.223292,8.494236463,-0.013558179,28.21686
2009-7-4 06:08:52,965.353416,965.353416,36.310824,104,92.84582222,15106.20639,3447.223292,8.376968845,-0.013558179,28.184856
2009-7-4 06:08:56,965.38542,965.38542,36.27882,104,92.79139113,15222.62437,3447.223292,8.392264209,-0.027116359,28.04922
2009-7-4 06:09:00,965.41209,965.41209,36.25215,104,92.77211346,15466.31956,3447.223292,8.514630038,-0.040674538,27.953208
2009-7-4 06:09:04,965.43876,965.43876,36.22548,104,92.77324744,14958.86542,3447.223292,8.239306923,-0.027116359,27.846528
2009-7-4 06:09:08,965.470764,965.470764,36.193476,104,92.77324744,15197.28613,3447.223292,8.361673238,-0.013558179,27.76728
2009-7-4 06:09:12,965.505816,965.505816,36.161472,104,92.76871151,14873.57728,3447.223292,8.198518313,-0.013558179,27.75204
2009-7-4 06:09:16,965.532486,965.532486,36.134802,104,92.77778337,14846.75667,3447.223292,8.320884142,-0.013558179,27.643074
2009-7-4 06:09:20,965.559156,965.559156,36.106608,104,92.79819502,14932.14824,3447.223292,8.690531465,-0.013558179,27.534108
2009-7-4 06:09:24,965.599542,965.599542,36.06546,104,92.81633871,14965.96702,3447.223292,8.71602471,-0.013558179,27.444954
2009-7-4 06:09:28,965.615544,965.615544,36.051744,104,92.80953483,14965.96702,3447.223292,8.519728979,-0.013558179,27.346656
2009-7-4 06:09:32,965.646024,965.646024,36.01974,104,92.81860668,14961.03728,3447.223292,8.397362664,-0.013558179,27.22626
2009-7-4 06:09:36,965.679552,965.679552,35.987736,104,92.84128629,15013.54085,3447.223292,8.535024586,-0.013558179,27.212544
2009-7-4 06:09:40,965.69784,965.69784,35.9664,104,92.83675037,14897.98472,3447.223292,8.626799201,-0.013558179,27.090624
2009-7-4 06:09:44,965.729844,965.729844,35.934396,104,92.85035814,15251.96156,3447.223292,8.390564887,-0.027116359,27.000708
2009-7-4 06:09:48,965.764896,965.764896,35.902392,104,92.85942999,15208.1109,3447.223292,8.392263966,-0.013558179,26.968704
2009-7-4 06:09:52,965.792328,965.792328,35.871912,104,92.85602805,15069.73312,3447.223292,8.185771812,-0.013558179,26.979372
2009-7-4 06:09:56,965.821284,965.821284,35.842956,104,92.86623388,14932.11377,3447.223292,8.354025435,-0.013558179,26.962608
2009-7-4 06:10:00,965.856336,965.856336,35.807904,104,92.8821096,15128.40751,3447.223292,8.300490324,-0.027116359,26.980896
2009-7-4 06:10:04,965.88072,965.88072,35.786568,104,92.87303776,15010.09347,3447.223292,8.167927099,-0.027116359,26.986992
2009-7-4 06:10:08,965.914248,965.914248,35.751516,104,92.8707698,14937.97431,3447.223292,7.930842881,-0.020337269,26.991564
2009-7-4 06:10:12,965.942442,965.942442,35.724846,104,92.86850183,14865.85515,3447.223292,7.73709662,-0.013558179,26.872692
2009-7-4 06:10:16,965.966064,965.966064,35.701224,104,92.87190378,14916.84188,3447.223292,8.14073445,-0.013558179,26.903172
2009-7-4 06:10:20,966.005688,966.005688,35.658552,104,92.87530572,14991.27078,3447.223292,8.277829499,-0.013558179,26.932128
2009-7-4 06:10:24,966.042264,966.042264,35.625024,104,92.87303776,14975.55074,3447.223292,8.035363875,-0.013558179,26.938224
2009-7-4 06:10:28,966.0636,966.0636,35.60064,104,92.8821096,15268.02634,3447.223292,8.140734369,-0.013558179,26.892504
2009-7-4 06:10:32,966.097128,966.098652,35.568636,104,92.90705719,15125.16697,3447.223292,8.298790109,-0.020337269,26.793444
2009-7-4 06:10:36,966.136752,966.136752,35.527488,104,92.9478805,15029.60563,3447.223292,8.328531946,-0.027116359,26.801826
2009-7-4 06:10:40,966.15504,966.15504,35.5092,104,92.96829216,15029.60563,3447.223292,8.468742974,-0.027116359,26.840688
2009-7-4 06:10:44,966.194664,966.194664,35.4711,104,92.96829216,15022.0214,3447.223292,8.611503351,-0.027116359,26.894028
2009-7-4 06:10:48,966.225144,966.225144,35.439096,104,92.95695235,15177.84291,3447.223292,8.369321042,-0.027116359,27.006042
2009-7-4 06:10:52,966.258672,966.258672,35.408616,104,92.95468438,15137.71543,3447.223292,7.688660207,-0.013558179,27.133296
2009-7-4 06:10:56,966.295248,966.295248,35.368992,104,92.96148827,15080.55789,3447.223292,7.960584595,-0.040674538,27.285696
2009-7-4 06:11:00,966.334872,966.334872,35.329368,104,92.95922031,15139.23227,3447.223292,8.300490324,-0.027116359,27.474672
2009-7-4 06:11:04,966.366114,966.366114,35.298126,104,92.94674652,14969.06966,3447.223292,8.514630525,-0.027116359,27.67203
2009-7-4 06:11:08,966.400404,966.400404,35.26536,104,92.93200477,15153.29758,3447.223292,8.32598284,-0.033895449,27.840432
2009-7-4 06:11:12,966.445362,966.445362,35.21964,104,92.91726301,15004.57766,3447.223292,8.063405862,-0.054232718,28.069794
2009-7-4 06:11:16,966.465936,966.465936,35.201352,104,92.91386107,15004.57766,3447.223292,8.101645244,-0.054232718,28.172664
2009-7-4 06:11:20,966.504036,966.504036,35.161728,104,92.91159311,15276.05873,3447.223292,8.274997078,-0.040674538,28.332684
2009-7-4 06:11:24,966.53604,966.53604,35.128962,104,92.90592321,15194.95915,3447.223292,8.412658879,-0.016947724,28.408884
2009-7-4 06:11:28,966.569568,966.569568,35.094672,104,92.90478922,15187.08189,3447.223292,8.137335399,-0.013558179,28.669488
2009-7-4 06:11:32,966.610716,966.610716,35.055048,104,92.87984164,15055.52992,3447.223292,8.23590771,-0.027116359,28.931616
2009-7-4 06:11:36,966.648816,966.648816,35.015424,104,92.85035814,15104.00006,3447.223292,8.52482719,-0.040674538,29.105352
2009-7-4 06:11:40,966.680058,966.680058,34.984944,104,92.83561639,15147.85072,3447.223292,8.639545702,-0.040674538,29.278326
2009-7-4 06:11:44,966.712824,966.712824,34.95294,104,92.83221444,15110.17087,3447.223292,8.471292323,-0.033895449,29.417772
2009-7-4 06:11:48,966.755496,966.755496,34.908744,104,92.82200862,15088.90055,3447.223292,8.494235733,-0.027116359,29.59608
2009-7-4 06:11:52,966.773784,966.773784,34.890456,104,92.81860667,15088.90055,3447.223292,8.458545578,-0.027116359,29.6418
2009-7-4 06:11:56,966.816456,966.816456,34.849308,104,92.81860668,14933.97535,3447.223292,8.407559817,-0.047453628,29.814012
2009-7-4 06:12:00,966.85227,966.85227,34.815018,104,92.80726687,14924.25374,3447.223292,8.417757212,-0.040674538,30.008322
2009-7-4 06:12:04,966.88656,966.88656,34.780728,104,92.80953483,15341.24866,3447.223292,8.310686747,-0.027116359,30.193488
2009-7-4 06:12:08,966.927708,966.927708,34.73958,104,92.79365909,15032.08775,3447.223292,8.450048073,-0.027116359,30.390084
2009-7-4 06:12:12,966.961998,966.961998,34.703004,104,92.79479307,15249.84143,3447.223292,8.616601805,-0.037284994,30.593538
